taxa_suavizada,projecao,dp_latente,inferior,superior,p_abaixo,id_municipio,fold,ficou_abaixo,baseline_prevalencia,coberto,gap_ate_meta,taxa_2023_invertida
64.73931305734898,67.34401310559379,13.654483375487017,40.58171746213832,94.10630874904925,0.5071865966658051,2111029,0,0,0.4661062906724512,True,2.3900000000000006,-65.2
35.22384110796579,37.8285411562106,14.258440450576778,9.882511397371047,65.77457091505013,0.5704582977172409,2111052,0,0,0.4661062906724512,True,6.859999999999999,-33.5
93.475224133206,96.0799241814508,18.543370768587877,59.73558532304574,100.0,0.19292931980579375,2111722,0,1,0.4661062906724512,True,-20.0,-100.0
33.57369343715419,36.178393485399,13.291109914574788,10.128296738269174,62.22849023252881,0.5902129524701013,2111763,0,0,0.4661062906724512,False,7.009999999999998,-32.2
42.94162254067267,45.54632258891748,12.228183848250852,21.5795226500114,69.51312252782355,0.5916274176577742,2111805,0,0,0.4661062906724512,True,5.980000000000004,-42.4
45.98696861796828,48.59166866621309,14.227953200906141,20.705392818715666,76.4779445137105,0.5600096582173383,2112001,0,0,0.4661062906724512,True,5.640000000000001,-45.1
39.43777827311321,42.04247832135802,11.818560451463348,18.878525487380408,65.20643115533562,0.6092327491874084,2112308,0,0,0.4661062906724512,False,6.420000000000002,-38.9
56.440540248316736,59.045240296561545,12.12601480547822,35.27868800182476,82.81179259129833,0.542516405720395,2112456,0,1,0.4661062906724512,True,3.940000000000005,-56.4
76.23322567048243,78.83792571872723,11.86343981910376,55.58601094052548,100.0,0.44642719003119324,2112605,0,1,0.4661062906724512,False,0.4399999999999977,-76.8
98.33953457152042,100.0,10.881379604816324,79.61712249221654,100.0,0.027128600078701857,2112704,0,0,0.4661062906724512,True,-18.900000000000006,-98.9
49.33102788333396,51.93572793157877,12.396685202054151,27.638671407871982,76.23278445528555,0.5683459908176408,2112902,0,0,0.4661062906724512,True,5.07,-49.0
78.52784349884256,81.13254354708737,17.412820840444216,47.00404183056822,100.0,0.47407076338322085,2200053,0,0,0.4661062906724512,True,-1.7000000000000028,-81.7
54.20631404694266,56.81101409518747,21.415737950172993,14.83693901050075,98.78508917987418,0.5174862612296451,2200954,0,0,0.4661062906724512,True,4.450000000000003,-53.3
42.206254291202804,44.81095433944761,14.320788687377515,16.74272428197904,72.87918439691617,0.5645966515006389,2201101,0,1,0.4661062906724512,True,6.140000000000001,-41.0
42.270574118497734,44.87527416674254,20.945339077889816,3.8231639300991063,85.92738440338596,0.49913767138399967,2201309,0,0,0.4661062906724512,True,6.43,-38.4
41.037342776305266,43.642042824550074,17.935543621624245,8.489023283019463,78.79506236608069,0.5248507520739978,2201408,0,1,0.4661062906724512,True,6.460000000000001,-38.3
